free_text,address,price,price_meter,rooms,area,more,add_link,scraping_date
"Barcza 56C - nowa technologia, UMOWA PRZEDWSTĘPNA","Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",599 000 zł,10 328 zł/m²,3 pokoje,58 m²,Biuro nieruchomości,/pl/oferta/barcza-56c-nowa-technologia-umowa-przedwstepna-ID4ofii,2024-01-16
"3pokojowe mieszkanie, cicha okolica, Kraszewskiego","Mieszkanie na sprzedaż: ul. Józefa Ignacego Kraszewskiego, Zatorze, Olsztyn, warmińsko-mazurskie",439 000 zł,5578 zł/m²,3 pokoje,"78,7 m²",Biuro nieruchomości,/pl/oferta/3pokojowe-mieszkanie-cicha-okolica-kraszewskiego-ID4lNFj,2024-01-16
"Na sprzedaż 123,8m2;3pok. w dobrym stylu i gatunku","Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",618 000 zł,6000 zł/m²,3 pokoje,103 m²,Biuro nieruchomości,/pl/oferta/na-sprzedaz-123-8m23pok-w-dobrym-stylu-i-gatunku-ID4oeUu,2024-01-16
Sprzedam mieszkanie przy ul. Szewczenki 5,"Mieszkanie na sprzedaż: ul. Tarasa Szewczenki, Podleśna, Olsztyn, warmińsko-mazurskie",444 000 zł,10 188 zł/m²,2 pokoje,"43,58 m²","43,58 m²",/pl/oferta/sprzedam-mieszkanie-przy-ul-szewczenki-5-ID4oeJj,2024-01-16
Os. Leśna|2-pokojowe z widokiem na las B.III/60,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",592 020 zł,13 200 zł/m²,2 pokoje,"44,85 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-2-pokojowe-z-widokiem-na-las-b-iii-60-ID4bowC,2024-01-16
Apartament nad jeziorem Ukiel,"Mieszkanie na sprzedaż: ul. Bałtycka, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",1 049 000 zł,23 841 zł/m²,2 pokoje,44 m²,Biuro nieruchomości,/pl/oferta/apartament-nad-jeziorem-ukiel-ID4oe9I,2024-01-16
50m2 z ogrodem 140m2 - osiedle domków,"Mieszkanie na sprzedaż: ul. Juranda ze Spychowa, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",455 000 zł,9100 zł/m²,2 pokoje,50 m²,Biuro nieruchomości,/pl/oferta/50m2-z-ogrodem-140m2-osiedle-domkow-ID4oe8P,2024-01-16
Apartament nad jeziorem Ukiel,"Mieszkanie na sprzedaż: ul. Bałtycka, Likusy, Olsztyn, warmińsko-mazurskie",2 360 000 zł,31 053 zł/m²,3 pokoje,76 m²,Biuro nieruchomości,/pl/oferta/apartament-nad-jeziorem-ukiel-ID4oe8l,2024-01-16
Wymarzone mieszkanie Premium 72m Bilitewskiego,"Mieszkanie na sprzedaż: Osiedle Generałów, Olsztyn, warmińsko-mazurskie",828 000 zł,11 475 zł/m²,3 pokoje,"72,16 m²",Biuro nieruchomości,/pl/oferta/wymarzone-mieszkanie-premium-72m-bilitewskiego-ID4nOW0,2024-01-16
"Duże mieszkanie -72,6 m2 ! Nagórki -Orłowicza","Mieszkanie na sprzedaż: Nagórki, Olsztyn, warmińsko-mazurskie",489 000 zł,6736 zł/m²,4 pokoje,"72,6 m²",Biuro nieruchomości,/pl/oferta/duze-mieszkanie-72-6-m2-nagorki-orlowicza-ID4o80K,2024-01-16
"Barczewskiego 6, 2pok. 39,7m2- blisko Uwm.Centrum","Mieszkanie na sprzedaż: ul. Walentego Barczewskiego, Podgrodzie, Olsztyn, warmińsko-mazurskie",268 000 zł,6872 zł/m²,2 pokoje,39 m²,Biuro nieruchomości,/pl/oferta/barczewskiego-6-2pok-39-7m2-blisko-uwm-centrum-ID4oe5t,2024-01-16
Kawalerka w świetnej lokalizacji,"Mieszkanie na sprzedaż: Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",300 000 zł,10 239 zł/m²,1 pokój,"29,3 m²",Biuro nieruchomości,/pl/oferta/kawalerka-w-swietnej-lokalizacji-ID4oe3N,2024-01-16
"Mieszkanie Jaroty, 2 pokoje, 51 m2","Mieszkanie na sprzedaż: ul. Edwarda Mroza 7, Jaroty, Olsztyn, warmińsko-mazurskie",439 000 zł,8558 zł/m²,2 pokoje,"51,3 m²","51,3 m²",/pl/oferta/mieszkanie-jaroty-2-pokoje-51-m2-ID4oe13,2024-01-16
Mieszkanie - Olsztyn Śródmieście,"Mieszkanie na sprzedaż: ul. Krzysztofa Celestyna Mrongowiusza, Śródmieście, Olsztyn, warmińsko-mazurskie",319 000 zł,7959 zł/m²,1 pokój,"40,08 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-olsztyn-srodmiescie-ID4odAV,2024-01-16
Mieszkanie 5 pok - Jaroty - Kanta,"Mieszkanie na sprzedaż: ul. Immanuela Kanta, Jaroty, Olsztyn, warmińsko-mazurskie",769 000 zł,7768 zł/m²,5 pokoi,99 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-5-pok-jaroty-kanta-ID4odAD,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 1,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"46,23 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-1-ID4nu6T,2024-01-16
"Zatorze, kawalerka na I piętrze, pow. 31,3 m2","Mieszkanie na sprzedaż: ul. Karola Szymanowskiego, Zatorze, Olsztyn, warmińsko-mazurskie",235 000 zł,7508 zł/m²,1 pokój,"31,3 m²",Biuro nieruchomości,/pl/oferta/zatorze-kawalerka-na-i-pietrze-pow-31-3-m2-ID4ocIK,2024-01-16
A.5 | Dragonów Mikroapartamenty,"Mieszkanie na sprzedaż: al. Aleja Wojska Polskiego, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",293 300 zł,14 000 zł/m²,1 pokój,"20,95 m²",Biuro nieruchomości,/pl/oferta/a-5-dragonow-mikroapartamenty-ID4ntfT,2024-01-16
"Przestronne, 2 pokojowe - Tęczowy Las","Mieszkanie na sprzedaż: Tęczowy Las, Bartąg, Stawiguda, olsztyński, warmińsko-mazurskie",539 000 zł,9274 zł/m²,2 pokoje,"58,12 m²",Biuro nieruchomości,/pl/oferta/przestronne-2-pokojowe-teczowy-las-ID4ocjJ,2024-01-16
Mieszkanie z tarasem i rzadko spotykanym widokiem,"Mieszkanie na sprzedaż: ul. Tulipanowa, Redykajny, Olsztyn, warmińsko-mazurskie",799 000 zł,8646 zł/m²,4 pokoje,"92,41 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-z-tarasem-i-rzadko-spotykanym-widokiem-ID4oceY,2024-01-16
Wyremontowane mieszkanie w dobrej lokalizacji,"Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",410 000 zł,9318 zł/m²,2 pokoje,44 m²,44 m²,/pl/oferta/wyremontowane-mieszkanie-w-dobrej-lokalizacji-ID4oc6i,2024-01-16
"Parter, Jaroty, dwa pokoje!","Mieszkanie na sprzedaż: Herberta, Jaroty, Olsztyn, warmińsko-mazurskie",437 000 zł,9010 zł/m²,2 pokoje,"48,5 m²",Biuro nieruchomości,/pl/oferta/parter-jaroty-dwa-pokoje-ID4o7Xs,2024-01-16
Apartamenty Wyzwolenia | apartament nr 61,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",534 068 zł,12 400 zł/m²,1 pokój,"43,07 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-61-ID4nyy2,2024-01-16
"Wysoki standard! Pod klucz, na zlecenie klienta!","Mieszkanie na sprzedaż: ul. 15 Dywizji, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",449 900 zł,12 286 zł/m²,2 pokoje,"36,62 m²",Biuro nieruchomości,/pl/oferta/wysoki-standard-pod-klucz-na-zlecenie-klienta-ID4mqpn,2024-01-16
Apartamenty Wyzwolenia | apartament nr 78,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",534 528 zł,12 800 zł/m²,2 pokoje,"41,76 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-78-ID4nyyq,2024-01-16
3 pokoje w centrum Olsztyna,"Mieszkanie na sprzedaż: ul. Dworcowa, Pojezierze, Olsztyn, warmińsko-mazurskie",379 000 zł,8293 zł/m²,3 pokoje,"45,7 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-w-centrum-olsztyna-ID4o37i,2024-01-16
Mieszkanie z ogródkiem,"Mieszkanie na sprzedaż: al. Aleja Wojska Polskiego, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",449 999 zł,5391 zł/m²,4 pokoje,"83,47 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-z-ogrodkiem-ID4obqq,2024-01-16
Apartamenty Wyzwolenia | apartament nr 59,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",523 900 zł,12 400 zł/m²,2 pokoje,"42,25 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-59-ID4nyy1,2024-01-16
"Dwa pokoje, 44m2 ul. Antoniego Małeckiego","Mieszkanie na sprzedaż: ul. Antoniego Małeckiego, Zatorze, Olsztyn, warmińsko-mazurskie",289 000 zł,6568 zł/m²,2 pokoje,44 m²,Biuro nieruchomości,/pl/oferta/dwa-pokoje-44m2-ul-antoniego-maleckiego-ID4obiC,2024-01-16
Apartamenty Wyzwolenia | apartament nr 58,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",523 900 zł,12 400 zł/m²,2 pokoje,"42,25 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-58-ID4nyy0,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 41,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"49,44 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-41-ID4nu1Q,2024-01-16
3-pokojowe mieszkanie na ul. Borowej,"Mieszkanie na sprzedaż: ul. Borowa, Podleśna, Olsztyn, warmińsko-mazurskie",649 000 zł,9618 zł/m²,3 pokoje,"67,48 m²",Biuro nieruchomości,/pl/oferta/3-pokojowe-mieszkanie-na-ul-borowej-ID4oa4m,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 28,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"46,23 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-28-ID4ntZl,2024-01-16
Przytulne mieszkanie na parterze,"Mieszkanie na sprzedaż: Zbigniewa Herberta, Jaroty, Olsztyn, warmińsko-mazurskie",437 000 zł,9010 zł/m²,2 pokoje,"48,5 m²",Biuro nieruchomości,/pl/oferta/przytulne-mieszkanie-na-parterze-ID4o8KI,2024-01-16
"Belweder - 2 pokoje, parter - zapraszam!","Mieszkanie na sprzedaż: ul. ks. Jerzego Popiełuszki, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",449 000 zł,8989 zł/m²,2 pokoje,"49,95 m²",Biuro nieruchomości,/pl/oferta/belweder-2-pokoje-parter-zapraszam-ID4o8vf,2024-01-16
Apartamenty Wyzwolenia | apartament nr 55,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",739 784 zł,12 400 zł/m²,3 pokoje,"59,66 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-55-ID4nyxV,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 16,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"43,75 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-16-ID4ntXr,2024-01-16
Mieszkanie do remontu z ogrodem i garażem,"Mieszkanie na sprzedaż: ul. Jana Bażyńskiego, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",449 000 zł,6803 zł/m²,3 pokoje,66 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-do-remontu-z-ogrodem-i-garazem-ID4o7B1,2024-01-16
Apartamenty Wyzwolenia | apartament nr 51,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",517 824 zł,12 400 zł/m²,2 pokoje,"41,76 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-51-ID4nyxW,2024-01-16
"Mieszkanie z potencjałem na 4 pokoje, Pojezierze","Mieszkanie na sprzedaż: Pojezierze, Olsztyn, warmińsko-mazurskie",329 000 zł,6173 zł/m²,4 pokoje,"53,3 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-z-potencjalem-na-4-pokoje-pojezierze-ID4o7gq,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 52,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"48,08 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-52-ID4nu1w,2024-01-16
"Jaroty, 2-pokojowe mieszkanie z balkonem, 47,9 m2","Mieszkanie na sprzedaż: ul. Johanna Gottfrieda Herdera, Jaroty, Olsztyn, warmińsko-mazurskie",349 000 zł,7286 zł/m²,2 pokoje,"47,9 m²",Biuro nieruchomości,/pl/oferta/jaroty-2-pokojowe-mieszkanie-z-balkonem-47-9-m2-ID4nHRC,2024-01-16
Mieszkanie do zamieszkania Pojezierze - Dworcowa,"Mieszkanie na sprzedaż: ul. Pana Tadeusza, Pojezierze, Olsztyn, warmińsko-mazurskie",329 000 zł,10 281 zł/m²,2 pokoje,32 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-do-zamieszkania-pojezierze-dworcowa-ID4o6ni,2024-01-16
Apartamenty Wyzwolenia | apartament nr 53,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",739 660 zł,12 400 zł/m²,3 pokoje,"59,65 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-53-ID4nyxU,2024-01-16
Jarocka 21A - 2 pokoje + parking - nowy blok,"Mieszkanie na sprzedaż: ul. Jarocka, Jaroty, Olsztyn, warmińsko-mazurskie",445 000 zł,12 902 zł/m²,2 pokoje,"34,49 m²",Biuro nieruchomości,/pl/oferta/jarocka-21a-2-pokoje-parking-nowy-blok-ID4nIhE,2024-01-16
Apartamenty Wyzwolenia | apartament nr 50,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",523 900 zł,12 400 zł/m²,2 pokoje,"42,25 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-50-ID4nyxT,2024-01-16
Warszawska99 | mieszkanie 3-pok. | 49,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,3 pokoje,"62,15 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-3-pok-49-ID4nu47,2024-01-16
"Przestronne, 5pokojowe mieszkanie na Jarotach!","Mieszkanie na sprzedaż: ul. Edwarda Mroza, Jaroty, Olsztyn, warmińsko-mazurskie",619 000 zł,4421 zł/m²,5 pokoi,140 m²,Biuro nieruchomości,/pl/oferta/przestronne-5pokojowe-mieszkanie-na-jarotach-ID4o1Ib,2024-01-16
"Piękne dwupoziomowe mieszkanie, do wprowadzenia","Mieszkanie na sprzedaż: ul. Antoniego Małeckiego, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",690 000 zł,6977 zł/m²,3 pokoje,"98,9 m²",Biuro nieruchomości,/pl/oferta/piekne-dwupoziomowe-mieszkanie-do-wprowadzenia-ID4o5ET,2024-01-16
Apartamenty Wyzwolenia | apartament nr 91,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",394 680 zł,13 000 zł/m²,1 pokój,"30,36 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-91-ID4nyyv,2024-01-16
Nowe wykończone 2 pokojowe mieszkanie,"Mieszkanie na sprzedaż: Pojezierze, Olsztyn, warmińsko-mazurskie",458 000 zł,9726 zł/m²,2 pokoje,"47,09 m²",Biuro nieruchomości,/pl/oferta/nowe-wykonczone-2-pokojowe-mieszkanie-ID4o5ic,2024-01-16
"Mieszkanie na parterze -Jaroty 48,5 m2","Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",437 000 zł,9010 zł/m²,2 pokoje,"48,5 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-na-parterze-jaroty-48-5-m2-ID4o5dX,2024-01-16
Komfortowy apartament z widokiem na jezioro.,"Mieszkanie na sprzedaż: Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",1 192 000 zł,11 462 zł/m²,4 pokoje,104 m²,Biuro nieruchomości,/pl/oferta/komfortowy-apartament-z-widokiem-na-jezioro-ID4o56x,2024-01-16
Mieszkanie z Garażem w Cenie - Jaroty,"Mieszkanie na sprzedaż: os. Tęczowy Las, Bartąg, Stawiguda, olsztyński, warmińsko-mazurskie",539 000 zł,12 365 zł/m²,2 pokoje,"43,59 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-z-garazem-w-cenie-jaroty-ID4o4WP,2024-01-16
"4 pokoje,65 m2,dwupoziomowe,Polna,Podgrodzie","Mieszkanie na sprzedaż: ul. Polna, Podgrodzie, Olsztyn, warmińsko-mazurskie",549 000 zł,8382 zł/m²,4 pokoje,"65,5 m²",Biuro nieruchomości,/pl/oferta/4-pokoje-65-m2-dwupoziomowe-polna-podgrodzie-ID4o4Ai,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 23,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"43,77 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-23-ID4ntXU,2024-01-16
Apartamenty Wyzwolenia | apartament nr 95,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",549 250 zł,13 000 zł/m²,2 pokoje,"42,25 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-95-ID4nyyy,2024-01-16
Mieszkanie 2 pokoje w centrum Olsztyna-Partyzantów,"Mieszkanie na sprzedaż: ul. Partyzantów, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",519 000 zł,6611 zł/m²,2 pokoje,"78,5 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-2-pokoje-w-centrum-olsztyna-partyzantow-ID4o44K,2024-01-16
3 pokoje Olsztyn Zatorze,"Mieszkanie na sprzedaż: ul. Marii Zientary-Malewskiej, Zielona Górka, Olsztyn, warmińsko-mazurskie",399 000 zł,6963 zł/m²,3 pokoje,"57,3 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-olsztyn-zatorze-ID4o3OK,2024-01-16
"Tulipanowa - 4 pokoje, parter z dużym ogrodem","Mieszkanie na sprzedaż: ul. Tulipanowa, Redykajny, Olsztyn, warmińsko-mazurskie",699 000 zł,7389 zł/m²,4 pokoje,"94,6 m²",Biuro nieruchomości,/pl/oferta/tulipanowa-4-pokoje-parter-z-duzym-ogrodem-ID4o3OD,2024-01-16
"Curie Skłodowskiej - 122.29m2, 4 pokoje, 3 piętro","Mieszkanie na sprzedaż: ul. Marii Curie-Skłodowskiej, Śródmieście, Olsztyn, warmińsko-mazurskie",672 595 zł,5500 zł/m²,4 pokoje,"122,29 m²",Biuro nieruchomości,/pl/oferta/curie-sklodowskiej-122-29m2-4-pokoje-3-pietro-ID4o3OC,2024-01-16
"3 pokoje, ul. Wyzwolenia","Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",369 000 zł,6531 zł/m²,3 pokoje,"56,5 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-ul-wyzwolenia-ID4o3OA,2024-01-16
Mieszkanie 2 pokojowe 1 piętro Zatorze,"Mieszkanie na sprzedaż: ul. Mieczysława Niedziałkowskiego, Zatorze, Olsztyn, warmińsko-mazurskie",325 000 zł,6250 zł/m²,2 pokoje,52 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-2-pokojowe-1-pietro-zatorze-ID4o3zk,2024-01-16
Przestronne mieszkanie w centrum Olsztyna,"Mieszkanie na sprzedaż: ul. Ratuszowa, Śródmieście, Olsztyn, warmińsko-mazurskie",590 000 zł,5438 zł/m²,5 pokoi,"108,5 m²",Biuro nieruchomości,/pl/oferta/przestronne-mieszkanie-w-centrum-olsztyna-ID4mwzW,2024-01-16
"3 pokoje, pow. 59,9 m2, winda, ul. Dworcowa","Mieszkanie na sprzedaż: ul. Dworcowa, Kormoran, Olsztyn, warmińsko-mazurskie",399 000 zł,6672 zł/m²,3 pokoje,"59,8 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-pow-59-9-m2-winda-ul-dworcowa-ID4o39C,2024-01-16
Zamieszkaj w sercu Starego Miasta w Olsztynie,"Mieszkanie na sprzedaż: ul. Staromiejska, Śródmieście, Olsztyn, warmińsko-mazurskie",450 000 zł,7355 zł/m²,3 pokoje,"61,18 m²",Biuro nieruchomości,/pl/oferta/zamieszkaj-w-sercu-starego-miasta-w-olsztynie-ID4o2YH,2024-01-16
Apartament przy Starówce,"Mieszkanie na sprzedaż: ul. Grunwaldzka, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",480 000 zł,11 625 zł/m²,2 pokoje,"41,29 m²",Biuro nieruchomości,/pl/oferta/apartament-przy-starowce-ID4o2m5,2024-01-16
Mieszkanie - Olsztyn,"Mieszkanie na sprzedaż: ul. Jasna, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",410 000 zł,6001 zł/m²,4 pokoje,"68,32 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-olsztyn-ID4o1S5,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 43,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"45,65 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-43-ID4ntYt,2024-01-16
"Mieszkanie, 43,99 m², Olsztyn","Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",560 000 zł,12 730 zł/m²,2 pokoje,"43,99 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-43-99-m-olsztyn-ID4o1qv,2024-01-16
Świetny rozkład - 4 pokoje + duża piwnica 10m,"Mieszkanie na sprzedaż: Herberta, Jaroty, Olsztyn, warmińsko-mazurskie",469 000 zł,6228 zł/m²,3 pokoje,"75,3 m²",Biuro nieruchomości,/pl/oferta/swietny-rozklad-4-pokoje-duza-piwnica-10m-ID4kXiL,2024-01-16
"Ostatnie Mieszkania W Centrum, 3 Pokoje 56 M","Mieszkanie na sprzedaż: ul. Dąbrowszczaków, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",498 256 zł,8800 zł/m²,3 pokoje,"56,62 m²",Biuro nieruchomości,/pl/oferta/ostatnie-mieszkania-w-centrum-3-pokoje-56-m-ID45QBh,2024-01-16
Urocze mieszkanie na osiedlu Pojezierze,"Mieszkanie na sprzedaż: ul. Kołobrzeska, Pojezierze, Olsztyn, warmińsko-mazurskie",310 000 zł,9091 zł/m²,2 pokoje,"34,1 m²",Biuro nieruchomości,/pl/oferta/urocze-mieszkanie-na-osiedlu-pojezierze-ID4lL49,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 58,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"45,65 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-58-ID4ntYW,2024-01-16
Dwupokojowe mieszkanie z balkonem,"Mieszkanie na sprzedaż: Osiedle Generałów, Olsztyn, warmińsko-mazurskie",369 000 zł,8954 zł/m²,2 pokoje,"41,21 m²",Biuro nieruchomości,/pl/oferta/dwupokojowe-mieszkanie-z-balkonem-ID4o0kg,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 39,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"43,83 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-39-ID4ntYo,2024-01-16
Apartamenty Wyzwolenia | apartament nr 72,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",534 528 zł,12 800 zł/m²,2 pokoje,"41,76 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-72-ID4nyyt,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 57,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"48,08 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-57-ID4nu1v,2024-01-16
Warszawska99 | mieszkanie 2-pok. | 30,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"43,77 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-30-ID4ntY7,2024-01-16
Warszawska99 | mieszkanie 3-pok. | 45,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,3 pokoje,"60,59 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-3-pok-45-ID4nu2m,2024-01-16
Mieszkanie dwupoziomowe z kominkiem!,"Mieszkanie na sprzedaż: Osiedle Kościuszki, Olsztyn, warmińsko-mazurskie",749 000 zł,6683 zł/m²,4 pokoje,"112,08 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-dwupoziomowe-z-kominkiem-ID4nZnX,2024-01-16
Apartamenty Wyzwolenia | apartament nr 57,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",517 824 zł,12 400 zł/m²,2 pokoje,"41,76 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-57-ID4nyxY,2024-01-16
Warszawska99 | mieszkanie 3-pok. | 44,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,3 pokoje,"62,15 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-3-pok-44-ID4nu42,2024-01-16
Świetne dwupoziomowe mieszkanie na Os. Mleczna!,"Mieszkanie na sprzedaż: ul. Jarosława Iwaszkiewicza, Podgrodzie, Olsztyn, warmińsko-mazurskie",587 000 zł,11 013 zł/m²,3 pokoje,"53,3 m²",Biuro nieruchomości,/pl/oferta/swietne-dwupoziomowe-mieszkanie-na-os-mleczna-ID4nZeh,2024-01-16
